"utensil","demographic","usage","percent","group"
"potato_masher","female","dont_own",28,"sex"
"potato_masher","male","dont_know",4,"sex"
"potato_masher","female","dont_know",2,"sex"
"potato_masher","male","total",101,"sex"
"potato_masher","female","total",100,"sex"
"potato_masher","male","N",466,"sex"
"potato_masher","female","N",532,"sex"
"potato_masher","biden","frequently",23,"vote"
"potato_masher","trump","frequently",20,"vote"
"potato_masher","biden","sometimes",38,"vote"
"potato_masher","trump","sometimes",41,"vote"
"potato_masher","biden","never",13,"vote"
"potato_masher","trump","never",13,"vote"
"potato_masher","biden","dont_own",23,"vote"
"potato_masher","trump","dont_own",25,"vote"
"potato_masher","biden","dont_know",3,"vote"
"potato_masher","trump","dont_know",1,"vote"
"potato_masher","biden","total",100,"vote"
"potato_masher","trump","total",100,"vote"
"potato_masher","biden","N",322,"vote"
"potato_masher","trump","N",369,"vote"
"ricer","x18_29","frequently",19,"age"
"ricer","x30_44","frequently",13,"age"
"ricer","x45_64","frequently",6,"age"
"ricer","x65_plus","frequently",3,"age"
"ricer","x18_29","sometimes",24,"age"
"ricer","x30_44","sometimes",19,"age"
"ricer","x45_64","sometimes",12,"age"
"ricer","x65_plus","sometimes",13,"age"
"ricer","x18_29","never",8,"age"
"ricer","x30_44","never",4,"age"
"ricer","x45_64","never",6,"age"
"ricer","x65_plus","never",8,"age"
"ricer","x18_29","dont_own",43,"age"
"ricer","x30_44","dont_own",53,"age"
"ricer","x45_64","dont_own",71,"age"
"ricer","x65_plus","dont_own",69,"age"
"ricer","x18_29","dont_know",6,"age"
"ricer","x30_44","dont_know",11,"age"
"ricer","x45_64","dont_know",5,"age"
"ricer","x65_plus","dont_know",6,"age"
"ricer","x18_29","total",100,"age"
"ricer","x30_44","total",100,"age"
"ricer","x45_64","total",100,"age"
"ricer","x65_plus","total",99,"age"
"ricer","x18_29","N",148,"age"
"ricer","x30_44","N",218,"age"
"ricer","x45_64","N",365,"age"
"ricer","x65_plus","N",267,"age"
"ricer","lowinc","frequently",8,"income"
"ricer","midinc","frequently",9,"income"
"ricer","highinc","frequently",15,"income"
"ricer","lowinc","sometimes",12,"income"
"ricer","midinc","sometimes",15,"income"
"ricer","highinc","sometimes",27,"income"
"ricer","lowinc","never",5,"income"
"ricer","midinc","never",8,"income"
"ricer","highinc","never",6,"income"
"ricer","lowinc","dont_own",70,"income"
"ricer","midinc","dont_own",61,"income"
"ricer","highinc","dont_own",46,"income"
"ricer","lowinc","dont_know",5,"income"
"ricer","midinc","dont_know",8,"income"
"ricer","highinc","dont_know",7,"income"
"ricer","lowinc","total",100,"income"
"ricer","midinc","total",101,"income"
"ricer","highinc","total",101,"income"
"ricer","lowinc","N",406,"income"
"ricer","midinc","N",276,"income"
"ricer","highinc","N",212,"income"
"ricer","total","frequently",10,"none"
"ricer","total","sometimes",16,"none"
"ricer","total","never",6,"none"
"ricer","total","dont_own",61,"none"
"ricer","total","dont_know",7,"none"
"ricer","total","total",100,"none"
"ricer","total","N",998,"none"
"ricer","dem","frequently",17,"party"
"ricer","ind","frequently",6,"party"
"ricer","rep","frequently",7,"party"
"ricer","dem","sometimes",21,"party"
"ricer","ind","sometimes",16,"party"
"ricer","rep","sometimes",11,"party"
"ricer","dem","never",6,"party"
"ricer","ind","never",7,"party"
"ricer","rep","never",6,"party"
"ricer","dem","dont_own",52,"party"
"ricer","ind","dont_own",62,"party"
"ricer","rep","dont_own",69,"party"
"ricer","dem","dont_know",4,"party"
"ricer","ind","dont_know",8,"party"
"ricer","rep","dont_know",8,"party"
"ricer","dem","total",100,"party"
"ricer","ind","total",99,"party"
"ricer","rep","total",101,"party"
"ricer","dem","N",347,"party"
"ricer","ind","N",366,"party"
"ricer","rep","N",285,"party"
"ricer","white","frequently",6,"race"
"ricer","black","frequently",18,"race"
"ricer","hispanic","frequently",19,"race"
"ricer","other","frequently",12,"race"
"ricer","white","sometimes",15,"race"
"ricer","black","sometimes",16,"race"
"ricer","hispanic","sometimes",23,"race"
"ricer","other","sometimes",15,"race"
"ricer","white","never",6,"race"
"ricer","black","never",5,"race"
"ricer","hispanic","never",9,"race"
"ricer","other","never",6,"race"
"ricer","white","dont_own",66,"race"
"ricer","black","dont_own",50,"race"
"ricer","hispanic","dont_own",44,"race"
"ricer","other","dont_own",61,"race"
"ricer","white","dont_know",7,"race"
"ricer","black","dont_know",11,"race"
"ricer","hispanic","dont_know",4,"race"
"ricer","other","dont_know",6,"race"
"ricer","white","total",100,"race"
"ricer","black","total",100,"race"
"ricer","hispanic","total",99,"race"
"ricer","other","total",100,"race"
"ricer","white","N",658,"race"
"ricer","black","N",107,"race"
"ricer","hispanic","N",149,"race"
"ricer","other","N",84,"race"
"ricer","northeast","frequently",12,"region"
"ricer","midwest","frequently",5,"region"
"ricer","south","frequently",10,"region"
"ricer","west","frequently",13,"region"
"ricer","northeast","sometimes",20,"region"
"ricer","midwest","sometimes",17,"region"
"ricer","south","sometimes",14,"region"
"ricer","west","sometimes",16,"region"
"ricer","northeast","never",14,"region"
"ricer","midwest","never",5,"region"
"ricer","south","never",4,"region"
"ricer","west","never",7,"region"
"ricer","northeast","dont_own",48,"region"
"ricer","midwest","dont_own",67,"region"
"ricer","south","dont_own",65,"region"
"ricer","west","dont_own",55,"region"
"ricer","northeast","dont_know",6,"region"
"ricer","midwest","dont_know",6,"region"
"ricer","south","dont_know",6,"region"
"ricer","west","dont_know",8,"region"
"ricer","northeast","total",100,"region"
"ricer","midwest","total",100,"region"
"ricer","south","total",99,"region"
"ricer","west","total",99,"region"
"ricer","northeast","N",176,"region"
"ricer","midwest","N",222,"region"
"ricer","south","N",366,"region"
"ricer","west","N",234,"region"
"ricer","male","frequently",11,"sex"
"ricer","female","frequently",9,"sex"
"ricer","male","sometimes",19,"sex"
"ricer","female","sometimes",14,"sex"
"ricer","male","never",8,"sex"
"ricer","female","never",5,"sex"
"ricer","male","dont_own",54,"sex"
"ricer","female","dont_own",66,"sex"
"ricer","male","dont_know",8,"sex"
"ricer","female","dont_know",6,"sex"
"ricer","male","total",100,"sex"
"ricer","female","total",100,"sex"
"ricer","male","N",466,"sex"
"ricer","female","N",532,"sex"
"ricer","biden","frequently",13,"vote"
"ricer","trump","frequently",9,"vote"
"ricer","biden","sometimes",21,"vote"
"ricer","trump","sometimes",10,"vote"
"ricer","biden","never",6,"vote"
"ricer","trump","never",7,"vote"
"ricer","biden","dont_own",56,"vote"
"ricer","trump","dont_own",67,"vote"
"ricer","biden","dont_know",4,"vote"
"ricer","trump","dont_know",8,"vote"
"ricer","biden","total",100,"vote"
"ricer","trump","total",101,"vote"
"ricer","biden","N",323,"vote"
"ricer","trump","N",369,"vote"
"rolling_pin","x18_29","frequently",17,"age"
"rolling_pin","x30_44","frequently",20,"age"
"rolling_pin","x45_64","frequently",8,"age"
"rolling_pin","x65_plus","frequently",11,"age"
"rolling_pin","x18_29","sometimes",33,"age"
"rolling_pin","x30_44","sometimes",32,"age"
"rolling_pin","x45_64","sometimes",41,"age"
"rolling_pin","x65_plus","sometimes",41,"age"
"rolling_pin","x18_29","never",17,"age"
"rolling_pin","x30_44","never",25,"age"
"rolling_pin","x45_64","never",20,"age"
"rolling_pin","x65_plus","never",25,"age"
"rolling_pin","x18_29","dont_own",28,"age"
"rolling_pin","x30_44","dont_own",19,"age"
"rolling_pin","x45_64","dont_own",28,"age"
"rolling_pin","x65_plus","dont_own",22,"age"
"rolling_pin","x18_29","dont_know",4,"age"
"rolling_pin","x30_44","dont_know",3,"age"
"rolling_pin","x45_64","dont_know",3,"age"
"rolling_pin","x65_plus","dont_know",0,"age"
"rolling_pin","x18_29","total",99,"age"
"rolling_pin","x30_44","total",99,"age"
"rolling_pin","x45_64","total",100,"age"
"rolling_pin","x65_plus","total",99,"age"
"rolling_pin","x18_29","N",149,"age"
"rolling_pin","x30_44","N",219,"age"
"rolling_pin","x45_64","N",364,"age"
"rolling_pin","x65_plus","N",267,"age"
"rolling_pin","lowinc","frequently",11,"income"
"rolling_pin","midinc","frequently",15,"income"
"rolling_pin","highinc","frequently",16,"income"
"rolling_pin","lowinc","sometimes",31,"income"
"rolling_pin","midinc","sometimes",38,"income"
"rolling_pin","highinc","sometimes",51,"income"
"rolling_pin","lowinc","never",20,"income"
"rolling_pin","midinc","never",24,"income"
"rolling_pin","highinc","never",21,"income"
"rolling_pin","lowinc","dont_own",35,"income"
"rolling_pin","midinc","dont_own",22,"income"
"rolling_pin","highinc","dont_own",11,"income"
"rolling_pin","lowinc","dont_know",3,"income"
"rolling_pin","midinc","dont_know",1,"income"
"rolling_pin","highinc","dont_know",2,"income"
"rolling_pin","lowinc","total",100,"income"
"rolling_pin","midinc","total",100,"income"
"rolling_pin","highinc","total",101,"income"
"rolling_pin","lowinc","N",407,"income"
"rolling_pin","midinc","N",275,"income"
"rolling_pin","highinc","N",213,"income"
"rolling_pin","total","frequently",14,"none"
"rolling_pin","total","sometimes",37,"none"
"rolling_pin","total","never",22,"none"
"rolling_pin","total","dont_own",25,"none"
"rolling_pin","total","dont_know",3,"none"
"rolling_pin","total","total",101,"none"
"rolling_pin","total","N",999,"none"
"rolling_pin","dem","frequently",20,"party"
"rolling_pin","ind","frequently",9,"party"
"rolling_pin","rep","frequently",12,"party"
"rolling_pin","dem","sometimes",34,"party"
"rolling_pin","ind","sometimes",35,"party"
"rolling_pin","rep","sometimes",44,"party"
"rolling_pin","dem","never",19,"party"
"rolling_pin","ind","never",26,"party"
"rolling_pin","rep","never",20,"party"
"rolling_pin","dem","dont_own",25,"party"
"rolling_pin","ind","dont_own",26,"party"
"rolling_pin","rep","dont_own",23,"party"
"rolling_pin","dem","dont_know",2,"party"
"rolling_pin","ind","dont_know",4,"party"
"rolling_pin","rep","dont_know",1,"party"
"rolling_pin","dem","total",100,"party"
"rolling_pin","ind","total",100,"party"
"rolling_pin","rep","total",100,"party"
"rolling_pin","dem","N",348,"party"
"rolling_pin","ind","N",367,"party"
"rolling_pin","rep","N",284,"party"
"rolling_pin","white","frequently",12,"race"
"rolling_pin","black","frequently",21,"race"
"rolling_pin","hispanic","frequently",19,"race"
"rolling_pin","other","frequently",6,"race"
"rolling_pin","white","sometimes",40,"race"
"rolling_pin","black","sometimes",24,"race"
"rolling_pin","hispanic","sometimes",30,"race"
"rolling_pin","other","sometimes",48,"race"
"rolling_pin","white","never",22,"race"
"rolling_pin","black","never",18,"race"
"rolling_pin","hispanic","never",22,"race"
"rolling_pin","other","never",22,"race"
"rolling_pin","white","dont_own",23,"race"
"rolling_pin","black","dont_own",32,"race"
"rolling_pin","hispanic","dont_own",28,"race"
"rolling_pin","other","dont_own",19,"race"
"rolling_pin","white","dont_know",2,"race"
"rolling_pin","black","dont_know",5,"race"
"rolling_pin","hispanic","dont_know",2,"race"
"rolling_pin","other","dont_know",5,"race"
"rolling_pin","white","total",99,"race"
"rolling_pin","black","total",100,"race"
"rolling_pin","hispanic","total",101,"race"
"rolling_pin","other","total",100,"race"
"rolling_pin","white","N",659,"race"
"rolling_pin","black","N",107,"race"
"rolling_pin","hispanic","N",149,"race"
"rolling_pin","other","N",84,"race"
"rolling_pin","northeast","frequently",20,"region"
"rolling_pin","midwest","frequently",11,"region"
"rolling_pin","south","frequently",11,"region"
"rolling_pin","west","frequently",14,"region"
"rolling_pin","northeast","sometimes",44,"region"
"rolling_pin","midwest","sometimes",38,"region"
"rolling_pin","south","sometimes",38,"region"
"rolling_pin","west","sometimes",31,"region"
"rolling_pin","northeast","never",12,"region"
"rolling_pin","midwest","never",21,"region"
"rolling_pin","south","never",23,"region"
"rolling_pin","west","never",27,"region"
"rolling_pin","northeast","dont_own",21,"region"
"rolling_pin","midwest","dont_own",27,"region"
"rolling_pin","south","dont_own",25,"region"
"rolling_pin","west","dont_own",25,"region"
"rolling_pin","northeast","dont_know",3,"region"
"rolling_pin","midwest","dont_know",3,"region"
"rolling_pin","south","dont_know",2,"region"
"rolling_pin","west","dont_know",3,"region"
"rolling_pin","northeast","total",100,"region"
"rolling_pin","midwest","total",100,"region"
"rolling_pin","south","total",99,"region"
"rolling_pin","west","total",100,"region"
"rolling_pin","northeast","N",176,"region"
"rolling_pin","midwest","N",222,"region"
"rolling_pin","south","N",366,"region"
"rolling_pin","west","N",235,"region"
"rolling_pin","male","frequently",13,"sex"
"rolling_pin","female","frequently",14,"sex"
"rolling_pin","male","sometimes",34,"sex"
"rolling_pin","female","sometimes",41,"sex"
"rolling_pin","male","never",26,"sex"
"rolling_pin","female","never",18,"sex"
"rolling_pin","male","dont_own",25,"sex"
"rolling_pin","female","dont_own",25,"sex"
"rolling_pin","male","dont_know",3,"sex"
"rolling_pin","female","dont_know",2,"sex"
"rolling_pin","male","total",101,"sex"
"rolling_pin","female","total",100,"sex"
"rolling_pin","male","N",467,"sex"
"rolling_pin","female","N",532,"sex"
"rolling_pin","biden","frequently",20,"vote"
"rolling_pin","trump","frequently",9,"vote"
"rolling_pin","biden","sometimes",37,"vote"
"rolling_pin","trump","sometimes",43,"vote"
"rolling_pin","biden","never",21,"vote"
"rolling_pin","trump","never",25,"vote"
"rolling_pin","biden","dont_own",21,"vote"
"rolling_pin","trump","dont_own",22,"vote"
"rolling_pin","biden","dont_know",1,"vote"
"rolling_pin","trump","dont_know",1,"vote"
"rolling_pin","biden","total",100,"vote"
"rolling_pin","trump","total",100,"vote"
"rolling_pin","biden","N",324,"vote"
"rolling_pin","trump","N",368,"vote"
"spatula","x18_29","frequently",49,"age"
"spatula","x30_44","frequently",59,"age"
"spatula","x45_64","frequently",69,"age"
"spatula","x65_plus","frequently",78,"age"
"spatula","x18_29","sometimes",22,"age"
"spatula","x30_44","sometimes",26,"age"
"spatula","x45_64","sometimes",20,"age"
"spatula","x65_plus","sometimes",18,"age"
"spatula","x18_29","never",12,"age"
"spatula","x30_44","never",3,"age"
"spatula","x45_64","never",4,"age"
"spatula","x65_plus","never",2,"age"
"spatula","x18_29","dont_own",13,"age"
"spatula","x30_44","dont_own",8,"age"
"spatula","x45_64","dont_own",5,"age"
"spatula","x65_plus","dont_own",2,"age"
"spatula","x18_29","dont_know",4,"age"
"spatula","x30_44","dont_know",3,"age"
"spatula","x45_64","dont_know",2,"age"
"spatula","x65_plus","dont_know",0,"age"
"spatula","x18_29","total",100,"age"
"spatula","x30_44","total",99,"age"
"spatula","x45_64","total",100,"age"
"spatula","x65_plus","total",100,"age"
"spatula","x18_29","N",149,"age"
"spatula","x30_44","N",218,"age"
"spatula","x45_64","N",365,"age"
"spatula","x65_plus","N",267,"age"
"spatula","lowinc","frequently",61,"income"
"spatula","midinc","frequently",71,"income"
"spatula","highinc","frequently",72,"income"
"spatula","lowinc","sometimes",23,"income"
"spatula","midinc","sometimes",22,"income"
"spatula","highinc","sometimes",16,"income"
"spatula","lowinc","never",4,"income"
"spatula","midinc","never",5,"income"
"spatula","highinc","never",4,"income"
"spatula","lowinc","dont_own",10,"income"
"spatula","midinc","dont_own",2,"income"
"spatula","highinc","dont_own",6,"income"
"spatula","lowinc","dont_know",2,"income"
"spatula","midinc","dont_know",0,"income"
"spatula","highinc","dont_know",3,"income"
"spatula","lowinc","total",100,"income"
"spatula","midinc","total",100,"income"
"spatula","highinc","total",101,"income"
"spatula","lowinc","N",407,"income"
"spatula","midinc","N",275,"income"
"spatula","highinc","N",213,"income"
"spatula","total","frequently",64,"none"
"spatula","total","sometimes",22,"none"
"spatula","total","never",5,"none"
"spatula","total","dont_own",7,"none"
"spatula","total","dont_know",2,"none"
"spatula","total","total",100,"none"
"spatula","total","N",999,"none"
"spatula","dem","frequently",61,"party"
"spatula","ind","frequently",61,"party"
"spatula","rep","frequently",72,"party"
"spatula","dem","sometimes",21,"party"
"spatula","ind","sometimes",23,"party"
"spatula","rep","sometimes",21,"party"
"spatula","dem","never",8,"party"
"spatula","ind","never",4,"party"
"spatula","rep","never",2,"party"
"spatula","dem","dont_own",7,"party"
"spatula","ind","dont_own",10,"party"
"spatula","rep","dont_own",4,"party"
"spatula","dem","dont_know",4,"party"
"spatula","ind","dont_know",2,"party"
"spatula","rep","dont_know",1,"party"
"spatula","dem","total",101,"party"
"spatula","ind","total",100,"party"
"spatula","rep","total",100,"party"
"spatula","dem","N",348,"party"
"spatula","ind","N",366,"party"
"spatula","rep","N",285,"party"
"spatula","white","frequently",69,"race"
"spatula","black","frequently",44,"race"
"spatula","hispanic","frequently",60,"race"
"spatula","other","frequently",65,"race"
"spatula","white","sometimes",20,"race"
"spatula","black","sometimes",26,"race"
"spatula","hispanic","sometimes",27,"race"
"spatula","other","sometimes",19,"race"
"spatula","white","never",4,"race"
"spatula","black","never",7,"race"
"spatula","hispanic","never",6,"race"
"spatula","other","never",8,"race"
"spatula","white","dont_own",5,"race"
"spatula","black","dont_own",18,"race"
"spatula","hispanic","dont_own",6,"race"
"spatula","other","dont_own",4,"race"
"spatula","white","dont_know",2,"race"
"spatula","black","dont_know",6,"race"
"spatula","hispanic","dont_know",1,"race"
"spatula","other","dont_know",4,"race"
"spatula","white","total",100,"race"
"spatula","black","total",101,"race"
"spatula","hispanic","total",100,"race"
"spatula","other","total",100,"race"
"spatula","white","N",659,"race"
"spatula","black","N",107,"race"
"spatula","hispanic","N",149,"race"
"spatula","other","N",84,"race"
"spatula","northeast","frequently",58,"region"
"spatula","midwest","frequently",70,"region"
"spatula","south","frequently",65,"region"
"spatula","west","frequently",63,"region"
"spatula","northeast","sometimes",25,"region"
"spatula","midwest","sometimes",17,"region"
"spatula","south","sometimes",18,"region"
"spatula","west","sometimes",28,"region"
"spatula","northeast","never",3,"region"
"spatula","midwest","never",3,"region"
"spatula","south","never",7,"region"
"spatula","west","never",5,"region"
"spatula","northeast","dont_own",10,"region"
"spatula","midwest","dont_own",8,"region"
"spatula","south","dont_own",7,"region"
"spatula","west","dont_own",5,"region"
"spatula","northeast","dont_know",5,"region"
"spatula","midwest","dont_know",2,"region"
"spatula","south","dont_know",3,"region"
"spatula","west","dont_know",0,"region"
"spatula","northeast","total",101,"region"
"spatula","midwest","total",100,"region"
"spatula","south","total",100,"region"
"spatula","west","total",101,"region"
"spatula","northeast","N",176,"region"
"spatula","midwest","N",222,"region"
"spatula","south","N",366,"region"
"spatula","west","N",235,"region"
"spatula","male","frequently",58,"sex"
"spatula","female","frequently",70,"sex"
"spatula","male","sometimes",26,"sex"
"spatula","female","sometimes",17,"sex"
"spatula","male","never",5,"sex"
"spatula","female","never",4,"sex"
"spatula","male","dont_own",8,"sex"
"spatula","female","dont_own",6,"sex"
"spatula","male","dont_know",2,"sex"
"spatula","female","dont_know",3,"sex"
"spatula","male","total",99,"sex"
"spatula","female","total",100,"sex"
"spatula","male","N",467,"sex"
"spatula","female","N",532,"sex"
"spatula","biden","frequently",66,"vote"
"spatula","trump","frequently",74,"vote"
"spatula","biden","sometimes",20,"vote"
"spatula","trump","sometimes",22,"vote"
"spatula","biden","never",5,"vote"
"spatula","trump","never",2,"vote"
"spatula","biden","dont_own",7,"vote"
"spatula","trump","dont_own",2,"vote"
"spatula","biden","dont_know",2,"vote"
"spatula","trump","dont_know",0,"vote"
"spatula","biden","total",100,"vote"
"spatula","trump","total",100,"vote"
"spatula","biden","N",324,"vote"
"spatula","trump","N",369,"vote"
"steak_knives","x18_29","frequently",31,"age"
"steak_knives","x30_44","frequently",43,"age"
"steak_knives","x45_64","frequently",49,"age"
"steak_knives","x65_plus","frequently",59,"age"
"steak_knives","x18_29","sometimes",32,"age"
"steak_knives","x30_44","sometimes",32,"age"
"steak_knives","x45_64","sometimes",35,"age"
"steak_knives","x65_plus","sometimes",32,"age"
"steak_knives","x18_29","never",13,"age"
"steak_knives","x30_44","never",10,"age"
"steak_knives","x45_64","never",4,"age"
"steak_knives","x65_plus","never",3,"age"
"steak_knives","x18_29","dont_own",17,"age"
"steak_knives","x30_44","dont_own",12,"age"
"steak_knives","x45_64","dont_own",9,"age"
"steak_knives","x65_plus","dont_own",6,"age"
"steak_knives","x18_29","dont_know",8,"age"
"steak_knives","x30_44","dont_know",4,"age"
"steak_knives","x45_64","dont_know",2,"age"
"steak_knives","x65_plus","dont_know",0,"age"
"steak_knives","x18_29","total",101,"age"
"steak_knives","x30_44","total",101,"age"
"steak_knives","x45_64","total",99,"age"
"steak_knives","x65_plus","total",100,"age"
"steak_knives","x18_29","N",149,"age"
"steak_knives","x30_44","N",219,"age"
"steak_knives","x45_64","N",365,"age"
"steak_knives","x65_plus","N",267,"age"
"steak_knives","lowinc","frequently",40,"income"
"steak_knives","midinc","frequently",55,"income"
"steak_knives","highinc","frequently",54,"income"
"steak_knives","lowinc","sometimes",36,"income"
"steak_knives","midinc","sometimes",29,"income"
"steak_knives","highinc","sometimes",30,"income"
"steak_knives","lowinc","never",5,"income"
"steak_knives","midinc","never",6,"income"
"steak_knives","highinc","never",9,"income"
"steak_knives","lowinc","dont_own",14,"income"
"steak_knives","midinc","dont_own",9,"income"
"steak_knives","highinc","dont_own",5,"income"
"steak_knives","lowinc","dont_know",5,"income"
"steak_knives","midinc","dont_know",1,"income"
"steak_knives","highinc","dont_know",0,"income"
"steak_knives","lowinc","total",100,"income"
"steak_knives","midinc","total",100,"income"
"steak_knives","highinc","total",98,"income"
"steak_knives","lowinc","N",407,"income"
"steak_knives","midinc","N",276,"income"
"steak_knives","highinc","N",213,"income"
"steak_knives","total","frequently",46,"none"
"steak_knives","total","sometimes",33,"none"
"steak_knives","total","never",7,"none"
"steak_knives","total","dont_own",11,"none"
"steak_knives","total","dont_know",3,"none"
"steak_knives","total","total",100,"none"
"steak_knives","total","N",1000,"none"
"steak_knives","dem","frequently",43,"party"
"steak_knives","ind","frequently",40,"party"
"steak_knives","rep","frequently",57,"party"
"steak_knives","dem","sometimes",31,"party"
"steak_knives","ind","sometimes",36,"party"
"steak_knives","rep","sometimes",33,"party"
"steak_knives","dem","never",11,"party"
"steak_knives","ind","never",6,"party"
"steak_knives","rep","never",3,"party"
"steak_knives","dem","dont_own",12,"party"
"steak_knives","ind","dont_own",14,"party"
"steak_knives","rep","dont_own",6,"party"
"steak_knives","dem","dont_know",4,"party"
"steak_knives","ind","dont_know",5,"party"
"steak_knives","rep","dont_know",1,"party"
"steak_knives","dem","total",101,"party"
"steak_knives","ind","total",101,"party"
"steak_knives","rep","total",100,"party"
"steak_knives","dem","N",348,"party"
"steak_knives","ind","N",367,"party"
"steak_knives","rep","N",285,"party"
"steak_knives","white","frequently",50,"race"
"steak_knives","black","frequently",36,"race"
"steak_knives","hispanic","frequently",43,"race"
"steak_knives","other","frequently",34,"race"
"steak_knives","white","sometimes",32,"race"
"steak_knives","black","sometimes",34,"race"
"steak_knives","hispanic","sometimes",33,"race"
"steak_knives","other","sometimes",41,"race"
"steak_knives","white","never",7,"race"
"steak_knives","black","never",6,"race"
"steak_knives","hispanic","never",7,"race"
"steak_knives","other","never",7,"race"
"steak_knives","white","dont_own",9,"race"
"steak_knives","black","dont_own",19,"race"
"steak_knives","hispanic","dont_own",11,"race"
"steak_knives","other","dont_own",14,"race"
"steak_knives","white","dont_know",2,"race"
"steak_knives","black","dont_know",5,"race"
"steak_knives","hispanic","dont_know",6,"race"
"steak_knives","other","dont_know",3,"race"
"steak_knives","white","total",100,"race"
"steak_knives","black","total",100,"race"
"steak_knives","hispanic","total",100,"race"
"steak_knives","other","total",99,"race"
"steak_knives","white","N",660,"race"
"steak_knives","black","N",107,"race"
"steak_knives","hispanic","N",149,"race"
"steak_knives","other","N",84,"race"
"steak_knives","northeast","frequently",46,"region"
"steak_knives","midwest","frequently",45,"region"
"steak_knives","south","frequently",46,"region"
"steak_knives","west","frequently",46,"region"
"steak_knives","northeast","sometimes",30,"region"
"steak_knives","midwest","sometimes",33,"region"
"steak_knives","south","sometimes",33,"region"
"steak_knives","west","sometimes",37,"region"
"steak_knives","northeast","never",10,"region"
"steak_knives","midwest","never",6,"region"
"steak_knives","south","never",7,"region"
"steak_knives","west","never",7,"region"
"steak_knives","northeast","dont_own",10,"region"
"steak_knives","midwest","dont_own",14,"region"
"steak_knives","south","dont_own",11,"region"
"steak_knives","west","dont_own",8,"region"
"steak_knives","northeast","dont_know",4,"region"
"steak_knives","midwest","dont_know",3,"region"
"steak_knives","south","dont_know",4,"region"
"steak_knives","west","dont_know",2,"region"
"steak_knives","northeast","total",100,"region"
"steak_knives","midwest","total",101,"region"
"steak_knives","south","total",101,"region"
"steak_knives","west","total",100,"region"
"steak_knives","northeast","N",176,"region"
"steak_knives","midwest","N",222,"region"
"steak_knives","south","N",367,"region"
"steak_knives","west","N",235,"region"
"steak_knives","male","frequently",45,"sex"
"steak_knives","female","frequently",47,"sex"
"steak_knives","male","sometimes",34,"sex"
"steak_knives","female","sometimes",32,"sex"
"steak_knives","male","never",7,"sex"
"steak_knives","female","never",7,"sex"
"steak_knives","male","dont_own",11,"sex"
"steak_knives","female","dont_own",11,"sex"
"steak_knives","male","dont_know",2,"sex"
"steak_knives","female","dont_know",4,"sex"
"steak_knives","male","total",99,"sex"
"steak_knives","female","total",101,"sex"
"steak_knives","male","N",467,"sex"
"steak_knives","female","N",533,"sex"
"steak_knives","biden","frequently",46,"vote"
"steak_knives","trump","frequently",58,"vote"
"steak_knives","biden","sometimes",34,"vote"
"steak_knives","trump","sometimes",34,"vote"
"steak_knives","biden","never",9,"vote"
"steak_knives","trump","never",4,"vote"
"steak_knives","biden","dont_own",10,"vote"
"steak_knives","trump","dont_own",4,"vote"
"steak_knives","biden","dont_know",1,"vote"
"steak_knives","trump","dont_know",1,"vote"
"steak_knives","biden","total",100,"vote"
"steak_knives","trump","total",101,"vote"
"steak_knives","biden","N",324,"vote"
"steak_knives","trump","N",369,"vote"
"strainer_or_colander","x18_29","frequently",35,"age"
"strainer_or_colander","x30_44","frequently",49,"age"
"strainer_or_colander","x45_64","frequently",56,"age"
"strainer_or_colander","x65_plus","frequently",62,"age"
"strainer_or_colander","x18_29","sometimes",36,"age"
"strainer_or_colander","x30_44","sometimes",31,"age"
"strainer_or_colander","x45_64","sometimes",31,"age"
"strainer_or_colander","x65_plus","sometimes",32,"age"
"strainer_or_colander","x18_29","never",8,"age"
"strainer_or_colander","x30_44","never",8,"age"
"strainer_or_colander","x45_64","never",4,"age"
"strainer_or_colander","x65_plus","never",2,"age"
"strainer_or_colander","x18_29","dont_own",15,"age"
"strainer_or_colander","x30_44","dont_own",9,"age"
"strainer_or_colander","x45_64","dont_own",8,"age"
"strainer_or_colander","x65_plus","dont_own",4,"age"
"strainer_or_colander","x18_29","dont_know",6,"age"
"strainer_or_colander","x30_44","dont_know",4,"age"
"strainer_or_colander","x45_64","dont_know",2,"age"
"strainer_or_colander","x65_plus","dont_know",0,"age"
"strainer_or_colander","x18_29","total",100,"age"
"strainer_or_colander","x30_44","total",101,"age"
"strainer_or_colander","x45_64","total",101,"age"
"strainer_or_colander","x65_plus","total",100,"age"
"strainer_or_colander","x18_29","N",149,"age"
"strainer_or_colander","x30_44","N",219,"age"
"strainer_or_colander","x45_64","N",365,"age"
"strainer_or_colander","x65_plus","N",266,"age"
"strainer_or_colander","lowinc","frequently",47,"income"
"strainer_or_colander","midinc","frequently",54,"income"
"strainer_or_colander","highinc","frequently",61,"income"
"strainer_or_colander","lowinc","sometimes",32,"income"
"strainer_or_colander","midinc","sometimes",33,"income"
"strainer_or_colander","highinc","sometimes",32,"income"
"strainer_or_colander","lowinc","never",7,"income"
"strainer_or_colander","midinc","never",4,"income"
"strainer_or_colander","highinc","never",3,"income"
"strainer_or_colander","lowinc","dont_own",12,"income"
"strainer_or_colander","midinc","dont_own",7,"income"
"strainer_or_colander","highinc","dont_own",3,"income"
"strainer_or_colander","lowinc","dont_know",2,"income"
"strainer_or_colander","midinc","dont_know",2,"income"
"strainer_or_colander","highinc","dont_know",1,"income"
