"treatment","bike_move_right2","mv_wait2","permitted2","safe2","cycle_distance","mv_distance","commute_type2","state","gender","education"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","None","Other","OR","Male","Community College"
"1_None","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","OR","Male","Community College"
"4_BMUFL","1_Agree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","PA","Male","Graduate Degree"
"3_SLM","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","PA","Female","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","More than 200 Miles","MotorVehicle","PA","Male","Community College"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","51 - 200 Miles","MotorVehicle","PA","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","PA","Female","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","51 - 200 Miles","Other","PA","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","PA","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","PA","Male","High School"
"2_STR","1_Agree","1_Agree","1_Agree","0_Disagree","More than 50 miles","More than 200 Miles","MotorVehicle","SC","Male","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","SC","Male","High School"
"2_STR","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","51 - 200 Miles","Other","TX","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","TX","Female","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","TX","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","TX","Male","High School"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","More than 200 Miles","MotorVehicle","TX","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","51 - 200 Miles","Other","TX","Female","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","TX","Male","Graduate Degree"
"3_SLM","0_Disagree","1_Agree","1_Agree","0_Disagree","None","Less than 50 miles","MotorVehicle","VA","Female","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","VA","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","Other","VT","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","WA","Female","Graduate Degree"
"1_None","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","WA","Male","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","WA","Male","Graduate Degree"
"4_BMUFL","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","WA","Male","Graduate Degree"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","None","51 - 200 Miles","Other","WA","Female","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","None","Other","WA","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","WI","Male","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","51 - 200 Miles","MotorVehicle","WI","Male","4-Year College"
"1_None","1_Agree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","51 - 200 Miles","MotorVehicle","WV","Male","Community College"
"3_SLM","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","MotorVehicle","IL","Female","Graduate Degree"
"3_SLM","1_Agree","1_Agree","0_Disagree","0_Disagree","None","51 - 200 Miles","Other","NC","Male","Graduate Degree"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","NC","Female","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","Less than 10 miles","Less than 50 miles","MotorVehicle","NC",NA,"4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","None","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"4_BMUFL","0_Disagree","1_Agree","0_Disagree","0_Disagree","None","51 - 200 Miles","MotorVehicle","NC","Female","4-Year College"
"3_SLM","0_Disagree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","More than 200 Miles","Other","NC","Male","4-Year College"
"3_SLM","0_Disagree","1_Agree","0_Disagree","0_Disagree","None","51 - 200 Miles","MotorVehicle","NC","Female","Community College"
"2_STR","0_Disagree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","MotorVehicle","NC","Male","4-Year College"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","TX","Male","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","More than 50 miles","Less than 50 miles","Other","IL","Male","Community College"
"2_STR","1_Agree","0_Disagree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","DC","Female","4-Year College"
"1_None","1_Agree","0_Disagree","1_Agree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","IL","Male","4-Year College"
"1_None","1_Agree","0_Disagree","1_Agree","0_Disagree","11 - 50 miles","None","Other","MN","Male","4-Year College"
"3_SLM","1_Agree","0_Disagree","1_Agree","0_Disagree","None","51 - 200 Miles","MotorVehicle","NC","Female","4-Year College"
"2_STR","1_Agree","0_Disagree","1_Agree","0_Disagree","More than 50 miles","Less than 50 miles","MotorVehicle","NJ","Male","4-Year College"
"4_BMUFL","1_Agree","1_Agree","1_Agree","0_Disagree","More than 50 miles","None","Other","NJ","Male","High School"
"1_None","0_Disagree","0_Disagree","1_Agree","0_Disagree","More than 50 miles","None","Other","CA","Female","Graduate Degree"
"1_None","0_Disagree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","None","Other","WA","Female","4-Year College"
"1_None","0_Disagree","1_Agree","1_Agree","1_Agree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"1_None","1_Agree","0_Disagree","0_Disagree","1_Agree","11 - 50 miles","51 - 200 Miles","Other","DE","Male","Graduate Degree"
"1_None","1_Agree","1_Agree","0_Disagree","1_Agree","More than 50 miles","51 - 200 Miles","MotorVehicle","CO","Male","4-Year College"
"2_STR","1_Agree","1_Agree","0_Disagree","1_Agree","More than 50 miles","Less than 50 miles","Other","FL","Male","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","1_Agree","More than 50 miles","Less than 50 miles","Other","NY","Female","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","1_Agree","More than 50 miles","Less than 50 miles","Other","NY","Female","4-Year College"
"2_STR","0_Disagree","1_Agree","1_Agree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","MI","Male","4-Year College"
"3_SLM","1_Agree","1_Agree","1_Agree","0_Disagree","Less than 10 miles","Less than 50 miles","MotorVehicle","NC","Male","4-Year College"
"3_SLM","1_Agree","1_Agree","1_Agree","0_Disagree","None","Less than 50 miles","MotorVehicle","NC","Female","Graduate Degree"
"2_STR","1_Agree","1_Agree","1_Agree","0_Disagree","None","51 - 200 Miles","MotorVehicle","NC","Female","4-Year College"
"3_SLM","1_Agree","1_Agree","1_Agree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","NM","Male","Graduate Degree"
"4_BMUFL","1_Agree","0_Disagree","0_Disagree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","AK","Male","Graduate Degree"
"2_STR","1_Agree","0_Disagree","0_Disagree","0_Disagree","None","More than 200 Miles","MotorVehicle","FL","Female","Community College"
"1_None","1_Agree","0_Disagree","0_Disagree","0_Disagree","None","Less than 50 miles","MotorVehicle","NC","Female","4-Year College"
"1_None","1_Agree","0_Disagree","0_Disagree","0_Disagree","None","More than 200 Miles","MotorVehicle","NC","Male","4-Year College"
"1_None","1_Agree","0_Disagree","0_Disagree","0_Disagree","None","Less than 50 miles","MotorVehicle","NC","Female","4-Year College"
"1_None","1_Agree","0_Disagree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","ND","Male","Graduate Degree"
"3_SLM","1_Agree","0_Disagree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","RI","Female","Graduate Degree"
"1_None","1_Agree","0_Disagree","0_Disagree","0_Disagree","None","Less than 50 miles","MotorVehicle","TX","Female","Graduate Degree"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","AK","Male","Community College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","AK","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","MotorVehicle","AZ","Male","High School"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","MotorVehicle","AZ","Female","4-Year College"
"4_BMUFL","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","MotorVehicle","CA","Female","Community College"
"3_SLM","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","Less than 50 miles","Other","CA","Male","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","CA","Male","High School"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","CO","Female","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","More than 200 Miles","MotorVehicle","CO","Male","4-Year College"
"4_BMUFL","1_Agree","1_Agree","0_Disagree","0_Disagree","None","More than 200 Miles","MotorVehicle","CT","Female","4-Year College"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","None","None","Other","CT","Female","High School"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","CT","Male","4-Year College"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","51 - 200 Miles","Other","DE","Male","Community College"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","FL","Male","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","51 - 200 Miles","Other","FL","Female","Graduate Degree"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","None","More than 200 Miles","MotorVehicle","FL","Female","4-Year College"
"4_BMUFL","1_Agree","1_Agree","0_Disagree","0_Disagree","None","51 - 200 Miles","MotorVehicle","ID","Male","Community College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","Less than 10 miles","More than 200 Miles","MotorVehicle","ID","Male","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","Less than 10 miles","Less than 50 miles","MotorVehicle","ID","Female","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","IL","Female","Graduate Degree"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","IL","Male","High School"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","None","51 - 200 Miles","MotorVehicle","IN","Female","Graduate Degree"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","51 - 200 Miles","Other","MA","Male","Graduate Degree"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","None","Less than 50 miles","Other","MA","Male","High School"
"3_SLM","1_Agree","1_Agree","0_Disagree","0_Disagree","Less than 10 miles","51 - 200 Miles","MotorVehicle","MD","Female","Graduate Degree"
"3_SLM","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","Less than 50 miles","Other","MD","Male","Graduate Degree"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","None","Other","ME","Male","4-Year College"
"4_BMUFL","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","MN","Male","Community College"
"4_BMUFL","1_Agree","1_Agree","0_Disagree","0_Disagree","None","51 - 200 Miles","MotorVehicle","NC","Female","4-Year College"
"4_BMUFL","1_Agree","1_Agree","0_Disagree","0_Disagree","None","51 - 200 Miles","MotorVehicle","NC","Female","4-Year College"
"3_SLM","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Female","Graduate Degree"
"3_SLM","1_Agree","1_Agree","0_Disagree","0_Disagree","Less than 10 miles","More than 200 Miles","MotorVehicle","NC","Male","High School"
"3_SLM","1_Agree","1_Agree","0_Disagree","0_Disagree","Less than 10 miles","51 - 200 Miles","MotorVehicle","NC","Female","Community College"
"3_SLM","1_Agree","1_Agree","0_Disagree","0_Disagree","None","Less than 50 miles","MotorVehicle","NC","Female","4-Year College"
"3_SLM","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","Graduate Degree"
"3_SLM","1_Agree","1_Agree","0_Disagree","0_Disagree","None","More than 200 Miles","MotorVehicle","NC","Female","Graduate Degree"
"3_SLM","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","Graduate Degree"
"3_SLM","1_Agree","1_Agree","0_Disagree","0_Disagree","Less than 10 miles","51 - 200 Miles","MotorVehicle","NC","Female","Community College"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","None","51 - 200 Miles","MotorVehicle","NC","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","None","Less than 50 miles","MotorVehicle","NC","Male","4-Year College"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","MotorVehicle","NC","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","None","51 - 200 Miles","MotorVehicle","NC","Male","High School"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","NC","Male","4-Year College"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","More than 200 Miles","MotorVehicle","NC","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","Less than 10 miles","Less than 50 miles","Other","NC","Male","Graduate Degree"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","More than 200 Miles","MotorVehicle","NC","Female","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","None","51 - 200 Miles","MotorVehicle","NC","Female","Community College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","None","Less than 50 miles","Other","NC","Male","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","None","More than 200 Miles","MotorVehicle","NC","Female","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","Less than 10 miles","51 - 200 Miles","MotorVehicle","NC","Female","Graduate Degree"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","NC","Male","Community College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","Less than 10 miles","More than 200 Miles","MotorVehicle","NC","Female","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","NC","Male","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","NM","Male","4-Year College"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","51 - 200 Miles","Other","NY","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","NY","Male","4-Year College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","None","More than 200 Miles","MotorVehicle","NY","Male","High School"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","PA","Male","Community College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","Less than 50 miles","Other","PA","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","RI","Male","High School"
"4_BMUFL","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","TX","Male","4-Year College"
"4_BMUFL","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","51 - 200 Miles","MotorVehicle","TX","Male","Community College"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","Less than 50 miles","Other","TX","Female","Graduate Degree"
"1_None","1_Agree","1_Agree","0_Disagree","0_Disagree","Less than 10 miles","Less than 50 miles","Other","TX","Female","Community College"
"4_BMUFL","1_Agree","1_Agree","0_Disagree","0_Disagree","None","51 - 200 Miles","MotorVehicle","UT","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","51 - 200 Miles","MotorVehicle","UT","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","11 - 50 miles","More than 200 Miles","MotorVehicle","VA","Male","Graduate Degree"
"2_STR","1_Agree","1_Agree","0_Disagree","0_Disagree","More than 50 miles","51 - 200 Miles","Other","VA","Male","High School"
"4_BMUFL","1_Agree","1_Agree","0_Disagree","0_Disagree","None","Less than 50 miles","Other","WA","Female","Community College"
